Time,Value
10/5/17 14:28,63
10/5/17 14:28,64
10/5/17 14:28,64
10/5/17 14:28,64
10/5/17 14:28,63
10/5/17 14:28,63
10/5/17 14:28,63
10/5/17 14:28,63
10/5/17 14:28,64
10/5/17 14:28,65
10/5/17 14:28,66
10/5/17 14:28,65
10/5/17 14:28,65
10/5/17 14:28,66
10/5/17 14:28,65
10/5/17 14:28,66
10/5/17 14:28,66
10/5/17 14:28,67
10/5/17 14:29,68
10/5/17 14:29,68
10/5/17 14:29,69
10/5/17 14:29,70
10/5/17 14:29,71
10/5/17 14:29,71
10/5/17 14:29,71
10/5/17 14:29,72
10/5/17 14:29,71
10/5/17 14:29,70
10/5/17 14:29,71
10/5/17 14:29,71
10/5/17 14:29,71
10/5/17 14:29,71
10/5/17 14:29,71
10/5/17 14:29,71
10/5/17 14:29,68
10/5/17 14:29,68
10/5/17 14:29,68
10/5/17 14:29,67
10/5/17 14:29,67
10/5/17 14:29,67
10/5/17 14:29,68
10/5/17 14:29,68
10/5/17 14:29,67
10/5/17 14:29,67
10/5/17 14:30,67
10/5/17 14:30,67
10/5/17 14:30,67
10/5/17 14:30,67
10/5/17 14:30,67
10/5/17 14:30,67
10/5/17 14:30,68
10/5/17 14:30,67
10/5/17 14:30,67
10/5/17 14:30,66
10/5/17 14:30,65
10/5/17 14:30,65
10/5/17 14:30,65
10/5/17 14:30,66
10/5/17 14:30,65
10/5/17 14:30,66
10/5/17 14:30,66
10/5/17 14:30,66
10/5/17 14:30,65
10/5/17 14:30,66
10/5/17 14:30,67
10/5/17 14:30,68
10/5/17 14:30,69
10/5/17 14:31,69
10/5/17 14:31,68
10/5/17 14:31,67
10/5/17 14:31,67
10/5/17 14:31,67
10/5/17 14:31,66
10/5/17 14:31,66
10/5/17 14:31,66
10/5/17 14:31,66
10/5/17 14:31,66
10/5/17 14:31,67
10/5/17 14:31,67
10/5/17 14:31,67
10/5/17 14:31,67
10/5/17 14:31,67
10/5/17 14:31,68
10/5/17 14:31,68
10/5/17 14:31,67
10/5/17 14:31,68
10/5/17 14:31,68
10/5/17 14:31,67
10/5/17 14:31,66
10/5/17 14:31,65
10/5/17 14:31,66
10/5/17 14:31,65
10/5/17 14:32,65
10/5/17 14:32,65
10/5/17 14:32,64
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:32,62
10/5/17 14:32,61
10/5/17 14:32,61
10/5/17 14:32,60
10/5/17 14:32,61
10/5/17 14:32,62
10/5/17 14:32,62
10/5/17 14:32,63
10/5/17 14:32,62
10/5/17 14:32,61
10/5/17 14:32,62
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:32,63
10/5/17 14:33,62
10/5/17 14:33,62
10/5/17 14:33,62
10/5/17 14:33,63
10/5/17 14:33,62
10/5/17 14:33,61
10/5/17 14:33,61
10/5/17 14:33,60
10/5/17 14:33,61
10/5/17 14:33,62
10/5/17 14:33,62
10/5/17 14:33,62
10/5/17 14:33,61
10/5/17 14:33,62
10/5/17 14:33,63
10/5/17 14:33,63
10/5/17 14:33,63
10/5/17 14:33,63
10/5/17 14:33,63
10/5/17 14:33,63
10/5/17 14:33,63
10/5/17 14:33,63
10/5/17 14:33,64
10/5/17 14:33,64
10/5/17 14:33,64
10/5/17 14:33,64
10/5/17 14:34,64
10/5/17 14:34,65
10/5/17 14:34,66
10/5/17 14:34,66
10/5/17 14:34,66
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,67
10/5/17 14:34,68
10/5/17 14:34,68
10/5/17 14:34,67
10/5/17 14:34,66
10/5/17 14:34,67
10/5/17 14:34,66
10/5/17 14:34,66
10/5/17 14:34,66
10/5/17 14:34,66
10/5/17 14:35,65
10/5/17 14:35,65
10/5/17 14:35,65
10/5/17 14:35,64
10/5/17 14:35,64
10/5/17 14:35,63
10/5/17 14:35,63
10/5/17 14:35,63
10/5/17 14:35,63
10/5/17 14:35,63
10/5/17 14:35,63
10/5/17 14:35,63
10/5/17 14:35,63
10/5/17 14:35,64
10/5/17 14:35,63
10/5/17 14:35,62
10/5/17 14:35,61
10/5/17 14:35,61
10/5/17 14:35,61
10/5/17 14:35,61
10/5/17 14:35,61
10/5/17 14:35,61
10/5/17 14:35,61
10/5/17 14:36,61
10/5/17 14:36,62
10/5/17 14:36,62
10/5/17 14:36,61
10/5/17 14:36,62
10/5/17 14:36,63
10/5/17 14:36,63
10/5/17 14:36,63
10/5/17 14:36,64
10/5/17 14:36,65
10/5/17 14:36,64
10/5/17 14:36,64
10/5/17 14:36,63
10/5/17 14:36,63
10/5/17 14:36,62
10/5/17 14:36,62
10/5/17 14:36,61
10/5/17 14:36,61
10/5/17 14:36,62
10/5/17 14:36,62
10/5/17 14:36,62
10/5/17 14:36,62
10/5/17 14:36,63
10/5/17 14:36,64
10/5/17 14:36,67
10/5/17 14:36,67
10/5/17 14:36,70
10/5/17 14:37,70
10/5/17 14:37,70
10/5/17 14:37,69
10/5/17 14:37,69
10/5/17 14:37,69
10/5/17 14:37,69
10/5/17 14:37,69
10/5/17 14:37,68
10/5/17 14:37,67
10/5/17 14:37,66
10/5/17 14:37,65
10/5/17 14:37,65
10/5/17 14:37,65
10/5/17 14:37,65
10/5/17 14:37,64
10/5/17 14:37,63
10/5/17 14:37,63
10/5/17 14:37,63
10/5/17 14:37,64
10/5/17 14:37,64
10/5/17 14:37,64
10/5/17 14:37,65
10/5/17 14:37,66
10/5/17 14:37,65
10/5/17 14:38,64
10/5/17 14:38,64
10/5/17 14:38,63
10/5/17 14:38,64
10/5/17 14:38,63
10/5/17 14:38,63
10/5/17 14:38,62
10/5/17 14:38,62
10/5/17 14:38,62
10/5/17 14:38,62
10/5/17 14:38,62
10/5/17 14:38,62
10/5/17 14:38,62
10/5/17 14:38,63
10/5/17 14:38,63
10/5/17 14:38,63
10/5/17 14:38,63
10/5/17 14:38,63
10/5/17 14:38,63
10/5/17 14:38,63
10/5/17 14:38,63
10/5/17 14:38,64
10/5/17 14:38,64
10/5/17 14:39,64
10/5/17 14:39,65
10/5/17 14:39,64
10/5/17 14:39,64
10/5/17 14:39,64
10/5/17 14:39,65
10/5/17 14:39,65
10/5/17 14:39,66
10/5/17 14:39,66
10/5/17 14:39,66
10/5/17 14:39,65
10/5/17 14:39,64
10/5/17 14:39,64
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:39,63
10/5/17 14:40,63
10/5/17 14:40,63
10/5/17 14:40,63
10/5/17 14:40,63
10/5/17 14:40,63
10/5/17 14:40,63
10/5/17 14:40,63
10/5/17 14:40,63
10/5/17 14:40,63
10/5/17 14:40,64
10/5/17 14:40,65
10/5/17 14:40,65
10/5/17 14:40,65
10/5/17 14:40,65
10/5/17 14:40,65
10/5/17 14:40,65
10/5/17 14:40,66
10/5/17 14:40,67
10/5/17 14:40,67
10/5/17 14:40,68
10/5/17 14:40,69
10/5/17 14:40,70
10/5/17 14:40,69
10/5/17 14:40,70
10/5/17 14:41,70
10/5/17 14:41,71
10/5/17 14:41,71
10/5/17 14:41,71
10/5/17 14:41,72
10/5/17 14:41,73
10/5/17 14:41,72
10/5/17 14:41,73
10/5/17 14:41,73
10/5/17 14:41,73
10/5/17 14:41,73
10/5/17 14:41,73
10/5/17 14:41,74
10/5/17 14:41,74
10/5/17 14:41,73
10/5/17 14:41,72
10/5/17 14:41,72
10/5/17 14:41,71
10/5/17 14:41,71
10/5/17 14:41,70
10/5/17 14:41,71
10/5/17 14:41,72
10/5/17 14:41,73
10/5/17 14:41,73
10/5/17 14:41,74
10/5/17 14:41,74
10/5/17 14:41,74
10/5/17 14:41,73
10/5/17 14:42,72
10/5/17 14:42,71
10/5/17 14:42,71
10/5/17 14:42,71
10/5/17 14:42,71
10/5/17 14:42,71
10/5/17 14:42,71
10/5/17 14:42,71
10/5/17 14:42,71
10/5/17 14:42,71
10/5/17 14:42,70
10/5/17 14:42,70
10/5/17 14:42,70
10/5/17 14:42,70
10/5/17 14:42,71
10/5/17 14:42,70
10/5/17 14:42,70
10/5/17 14:42,69
10/5/17 14:42,68
10/5/17 14:42,68
10/5/17 14:42,67
10/5/17 14:42,66
10/5/17 14:42,65
10/5/17 14:43,65
10/5/17 14:43,65
10/5/17 14:43,64
10/5/17 14:43,65
10/5/17 14:43,65
10/5/17 14:43,65
10/5/17 14:43,65
10/5/17 14:43,64
10/5/17 14:43,63
10/5/17 14:43,62
10/5/17 14:43,61
10/5/17 14:43,60
10/5/17 14:43,60
10/5/17 14:43,61
10/5/17 14:43,62
10/5/17 14:43,63
10/5/17 14:43,64
10/5/17 14:43,65
10/5/17 14:43,65
10/5/17 14:43,65
10/5/17 14:43,65
10/5/17 14:43,66
10/5/17 14:43,66
10/5/17 14:43,66
10/5/17 14:43,65
10/5/17 14:43,64
10/5/17 14:43,64
10/5/17 14:44,64
10/5/17 14:44,64
10/5/17 14:44,64
10/5/17 14:44,66
10/5/17 14:44,65
10/5/17 14:44,65
10/5/17 14:44,64
10/5/17 14:44,65
10/5/17 14:44,66
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,67
10/5/17 14:44,68
10/5/17 14:44,68
10/5/17 14:44,68
10/5/17 14:44,69
10/5/17 14:44,70
10/5/17 14:44,71
10/5/17 14:45,71
10/5/17 14:45,72
10/5/17 14:45,72
10/5/17 14:45,72
10/5/17 14:45,72
10/5/17 14:45,72
10/5/17 14:45,71
10/5/17 14:45,70
10/5/17 14:45,69
10/5/17 14:45,68
10/5/17 14:45,67
10/5/17 14:45,68
10/5/17 14:45,67
10/5/17 14:45,68
10/5/17 14:45,68
10/5/17 14:45,68
10/5/17 14:45,67
10/5/17 14:45,68
10/5/17 14:45,68
10/5/17 14:45,67
10/5/17 14:45,67
10/5/17 14:45,66
10/5/17 14:45,66
10/5/17 14:45,66
10/5/17 14:45,66
10/5/17 14:45,65
10/5/17 14:45,65
10/5/17 14:45,65
10/5/17 14:46,65
10/5/17 14:46,66
10/5/17 14:46,66
10/5/17 14:46,65
10/5/17 14:46,64
10/5/17 14:46,63
10/5/17 14:46,62
10/5/17 14:46,62
10/5/17 14:46,63
10/5/17 14:46,63
10/5/17 14:46,63
10/5/17 14:46,63
10/5/17 14:46,63
10/5/17 14:46,62
10/5/17 14:46,62
10/5/17 14:46,62
10/5/17 14:46,62
10/5/17 14:46,61
10/5/17 14:46,60
10/5/17 14:46,60
10/5/17 14:46,60
10/5/17 14:46,60
10/5/17 14:46,60
10/5/17 14:46,61
10/5/17 14:47,62
10/5/17 14:47,63
10/5/17 14:47,63
10/5/17 14:47,64
10/5/17 14:47,64
10/5/17 14:47,64
10/5/17 14:47,64
10/5/17 14:47,64
10/5/17 14:47,64
10/5/17 14:47,64
10/5/17 14:47,64
10/5/17 14:47,65
10/5/17 14:47,66
10/5/17 14:47,67
10/5/17 14:47,67
10/5/17 14:47,67
10/5/17 14:47,68
10/5/17 14:47,68
10/5/17 14:47,68
10/5/17 14:47,68
10/5/17 14:47,67
10/5/17 14:47,66
10/5/17 14:47,66
10/5/17 14:47,67
10/5/17 14:47,66
10/5/17 14:47,65
10/5/17 14:47,64
10/5/17 14:48,63
10/5/17 14:48,62
10/5/17 14:48,63
10/5/17 14:48,62
10/5/17 14:48,61
10/5/17 14:48,61
10/5/17 14:48,62
10/5/17 14:48,63
10/5/17 14:48,63
10/5/17 14:48,63
10/5/17 14:48,64
10/5/17 14:48,63
10/5/17 14:48,64
10/5/17 14:48,64
10/5/17 14:48,65
10/5/17 14:48,65
10/5/17 14:48,65
10/5/17 14:48,65
10/5/17 14:48,65
10/5/17 14:48,65
10/5/17 14:48,65
10/5/17 14:48,65
10/5/17 14:48,65
10/5/17 14:48,65
10/5/17 14:49,65
10/5/17 14:49,66
10/5/17 14:49,66
10/5/17 14:49,66
10/5/17 14:49,67
10/5/17 14:49,68
10/5/17 14:49,69
10/5/17 14:49,70
10/5/17 14:49,70
10/5/17 14:49,71
10/5/17 14:49,70
10/5/17 14:49,69
10/5/17 14:49,69
10/5/17 14:49,69
10/5/17 14:49,69
10/5/17 14:49,69
10/5/17 14:49,70
10/5/17 14:49,70
10/5/17 14:49,70
10/5/17 14:49,70
10/5/17 14:49,69
10/5/17 14:49,68
10/5/17 14:49,67
10/5/17 14:49,66
10/5/17 14:49,66
10/5/17 14:49,65
10/5/17 14:50,65
10/5/17 14:50,64
10/5/17 14:50,63
10/5/17 14:50,62
10/5/17 14:50,62
10/5/17 14:50,62
10/5/17 14:50,62
10/5/17 14:50,62
10/5/17 14:50,62
10/5/17 14:50,62
10/5/17 14:50,62
10/5/17 14:50,62
10/5/17 14:50,61
10/5/17 14:50,60
10/5/17 14:50,60
10/5/17 14:50,61
10/5/17 14:50,62
10/5/17 14:50,61
10/5/17 14:50,61
10/5/17 14:50,60
10/5/17 14:50,60
10/5/17 14:50,61
10/5/17 14:50,61
10/5/17 14:50,61
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,60
10/5/17 14:51,60
10/5/17 14:51,61
10/5/17 14:51,60
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,62
10/5/17 14:51,62
10/5/17 14:51,63
10/5/17 14:51,63
10/5/17 14:51,62
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,61
10/5/17 14:51,62
10/5/17 14:52,62
10/5/17 14:52,62
10/5/17 14:52,62
10/5/17 14:52,62
10/5/17 14:52,63
10/5/17 14:52,63
10/5/17 14:52,64
10/5/17 14:52,65
10/5/17 14:52,65
10/5/17 14:52,65
10/5/17 14:52,65
10/5/17 14:52,65
10/5/17 14:52,65
10/5/17 14:52,65
10/5/17 14:52,66
10/5/17 14:52,66
10/5/17 14:52,65
10/5/17 14:52,64
10/5/17 14:52,63
10/5/17 14:52,64
10/5/17 14:52,65
10/5/17 14:52,66
10/5/17 14:52,67
10/5/17 14:52,67
10/5/17 14:53,66
10/5/17 14:53,67
10/5/17 14:53,67
10/5/17 14:53,66
10/5/17 14:53,66
10/5/17 14:53,66
10/5/17 14:53,67
10/5/17 14:53,67
10/5/17 14:53,68
10/5/17 14:53,68
10/5/17 14:53,68
10/5/17 14:53,68
10/5/17 14:53,67
10/5/17 14:53,66
10/5/17 14:53,66
10/5/17 14:53,65
10/5/17 14:53,64
10/5/17 14:53,64
10/5/17 14:53,63
10/5/17 14:53,62
10/5/17 14:53,61
10/5/17 14:53,61
10/5/17 14:53,61
10/5/17 14:53,61
10/5/17 14:54,60
10/5/17 14:54,60
10/5/17 14:54,60
10/5/17 14:54,60
10/5/17 14:54,59
10/5/17 14:54,59
10/5/17 14:54,59
10/5/17 14:54,60
10/5/17 14:54,60
10/5/17 14:54,60
10/5/17 14:54,61
10/5/17 14:54,61
10/5/17 14:54,61
10/5/17 14:54,61
10/5/17 14:54,61
10/5/17 14:54,62
10/5/17 14:54,62
10/5/17 14:54,63
10/5/17 14:54,64
10/5/17 14:54,65
10/5/17 14:54,65
10/5/17 14:54,65
10/5/17 14:54,65
10/5/17 14:54,65
10/5/17 14:54,65
10/5/17 14:54,65
10/5/17 14:55,65
10/5/17 14:55,65
10/5/17 14:55,65
10/5/17 14:55,65
10/5/17 14:55,65
10/5/17 14:55,64
10/5/17 14:55,63
10/5/17 14:55,63
10/5/17 14:55,63
10/5/17 14:55,62
10/5/17 14:55,61
10/5/17 14:55,61
10/5/17 14:55,60
10/5/17 14:55,59
10/5/17 14:55,59
10/5/17 14:55,59
10/5/17 14:55,59
10/5/17 14:55,59
10/5/17 14:55,60
10/5/17 14:55,60
10/5/17 14:55,61
10/5/17 14:56,61
10/5/17 14:56,61
10/5/17 14:56,62
10/5/17 14:56,62
10/5/17 14:56,62
10/5/17 14:56,62
10/5/17 14:56,62
10/5/17 14:56,61
10/5/17 14:56,61
10/5/17 14:56,60
10/5/17 14:56,60
10/5/17 14:56,60
10/5/17 14:56,60
10/5/17 14:56,60
10/5/17 14:56,60
10/5/17 14:56,60
10/5/17 14:56,59
10/5/17 14:56,59
10/5/17 14:56,59
10/5/17 14:56,59
10/5/17 14:56,59
10/5/17 14:56,58
10/5/17 14:56,59
10/5/17 14:56,59
10/5/17 14:56,59
10/5/17 14:56,59
10/5/17 14:57,59
10/5/17 14:57,59
10/5/17 14:57,59
10/5/17 14:57,59
10/5/17 14:57,59
10/5/17 14:57,59
10/5/17 14:57,59
10/5/17 14:57,58
10/5/17 14:57,58
10/5/17 14:57,58
10/5/17 14:57,57
10/5/17 14:57,56
10/5/17 14:57,57
10/5/17 14:57,58
10/5/17 14:57,59
10/5/17 14:57,60
10/5/17 14:57,61
10/5/17 14:57,61
10/5/17 14:57,61
10/5/17 14:57,61
10/5/17 14:57,61
10/5/17 14:57,60
10/5/17 14:57,59
10/5/17 14:57,58
10/5/17 14:57,58
10/5/17 14:58,58
10/5/17 14:58,59
10/5/17 14:58,60
10/5/17 14:58,61
10/5/17 14:58,61
10/5/17 14:58,62
10/5/17 14:58,62
10/5/17 14:58,62
10/5/17 14:58,61
10/5/17 14:58,61
10/5/17 14:58,60
10/5/17 14:58,60
10/5/17 14:58,61
10/5/17 14:58,62
10/5/17 14:58,63
10/5/17 14:58,64
10/5/17 14:58,65
10/5/17 14:58,65
10/5/17 14:58,65
10/5/17 14:58,65
10/5/17 14:58,66
10/5/17 14:58,65
10/5/17 14:58,65
10/5/17 14:58,64
10/5/17 14:58,64
10/5/17 14:59,64
10/5/17 14:59,64
10/5/17 14:59,65
10/5/17 14:59,65
10/5/17 14:59,64
10/5/17 14:59,64
10/5/17 14:59,64
10/5/17 14:59,64
10/5/17 14:59,65
10/5/17 14:59,66
10/5/17 14:59,66
10/5/17 14:59,66
10/5/17 14:59,66
10/5/17 14:59,66
10/5/17 14:59,67
10/5/17 14:59,68
10/5/17 14:59,67
10/5/17 14:59,66
10/5/17 14:59,66
10/5/17 14:59,66
10/5/17 14:59,66
10/5/17 14:59,67
10/5/17 14:59,67
10/5/17 14:59,67
10/5/17 15:00,67
10/5/17 15:00,67
10/5/17 15:00,68
10/5/17 15:00,68
10/5/17 15:00,68
10/5/17 15:00,67
10/5/17 15:00,68
10/5/17 15:00,69
10/5/17 15:00,70
10/5/17 15:00,70
10/5/17 15:00,70
10/5/17 15:00,70
10/5/17 15:00,70
10/5/17 15:00,71
10/5/17 15:00,71
10/5/17 15:00,71
10/5/17 15:00,70
10/5/17 15:00,70
10/5/17 15:00,69
10/5/17 15:00,69
10/5/17 15:00,69
10/5/17 15:00,69
10/5/17 15:00,69
10/5/17 15:00,69
10/5/17 15:00,70
10/5/17 15:01,70
10/5/17 15:01,71
10/5/17 15:01,71
10/5/17 15:01,71
10/5/17 15:01,71
10/5/17 15:01,71
10/5/17 15:01,70
10/5/17 15:01,70
10/5/17 15:01,71
10/5/17 15:01,72
10/5/17 15:01,71
10/5/17 15:01,71
10/5/17 15:01,70
10/5/17 15:01,70
10/5/17 15:01,69
10/5/17 15:01,68
10/5/17 15:01,68
10/5/17 15:01,68
10/5/17 15:01,68
10/5/17 15:01,68
10/5/17 15:01,68
10/5/17 15:01,69
10/5/17 15:01,69
10/5/17 15:01,70
10/5/17 15:01,70
10/5/17 15:02,70
10/5/17 15:02,70
10/5/17 15:02,70
10/5/17 15:02,70
10/5/17 15:02,69
10/5/17 15:02,70
10/5/17 15:02,70
10/5/17 15:02,70
10/5/17 15:02,70
10/5/17 15:02,69
10/5/17 15:02,69
10/5/17 15:02,69
10/5/17 15:02,68
10/5/17 15:02,68
10/5/17 15:02,67
10/5/17 15:02,67
10/5/17 15:02,67
10/5/17 15:02,67
10/5/17 15:02,67
10/5/17 15:02,67
10/5/17 15:02,68
10/5/17 15:02,68
10/5/17 15:02,68
10/5/17 15:03,68
10/5/17 15:03,67
10/5/17 15:03,68
10/5/17 15:03,69
10/5/17 15:03,69
10/5/17 15:03,70
10/5/17 15:03,69
10/5/17 15:03,69
10/5/17 15:03,69
10/5/17 15:03,69
10/5/17 15:03,69
10/5/17 15:03,69
10/5/17 15:03,69
10/5/17 15:03,69
10/5/17 15:03,68
10/5/17 15:03,68
10/5/17 15:03,68
10/5/17 15:03,68
10/5/17 15:03,68
10/5/17 15:03,69
10/5/17 15:03,68
10/5/17 15:03,68
10/5/17 15:03,68
10/5/17 15:04,68
10/5/17 15:04,68
10/5/17 15:04,67
10/5/17 15:04,67
10/5/17 15:04,67
10/5/17 15:04,67
10/5/17 15:04,66
10/5/17 15:04,66
10/5/17 15:04,66
10/5/17 15:04,67
10/5/17 15:04,67
10/5/17 15:04,67
10/5/17 15:04,67
10/5/17 15:04,66
10/5/17 15:04,67
10/5/17 15:04,66
10/5/17 15:04,66
10/5/17 15:04,66
10/5/17 15:04,66
10/5/17 15:04,66
10/5/17 15:04,66
10/5/17 15:04,66
10/5/17 15:04,66
10/5/17 15:05,67
10/5/17 15:05,67
10/5/17 15:05,67
10/5/17 15:05,67
10/5/17 15:05,66
10/5/17 15:05,65
10/5/17 15:05,66
10/5/17 15:05,66
10/5/17 15:05,65
10/5/17 15:05,66
10/5/17 15:05,67
10/5/17 15:05,67
10/5/17 15:05,67
10/5/17 15:05,66
10/5/17 15:05,65
10/5/17 15:05,62
10/5/17 15:05,61
10/5/17 15:05,61
10/5/17 15:05,61
10/5/17 15:05,61
10/5/17 15:05,62
10/5/17 15:05,62
10/5/17 15:05,63
10/5/17 15:05,62
10/5/17 15:05,62
10/5/17 15:05,63
10/5/17 15:05,63
10/5/17 15:06,62
10/5/17 15:06,62
10/5/17 15:06,62
10/5/17 15:06,61
10/5/17 15:06,61
10/5/17 15:06,60
10/5/17 15:06,60
10/5/17 15:06,60
10/5/17 15:06,60
10/5/17 15:06,60
10/5/17 15:06,61
10/5/17 15:06,60
10/5/17 15:06,61
10/5/17 15:06,62
10/5/17 15:06,62
10/5/17 15:06,61
10/5/17 15:06,62
10/5/17 15:06,61
10/5/17 15:06,62
10/5/17 15:06,62
10/5/17 15:06,63
10/5/17 15:06,63
10/5/17 15:06,62
10/5/17 15:06,61
10/5/17 15:07,61
10/5/17 15:07,62
10/5/17 15:07,63
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,71
10/5/17 15:07,71
10/5/17 15:07,71
10/5/17 15:07,71
10/5/17 15:07,70
10/5/17 15:07,70
10/5/17 15:07,69
10/5/17 15:07,69
10/5/17 15:07,69
10/5/17 15:08,69
10/5/17 15:08,69
10/5/17 15:08,69
10/5/17 15:08,70
10/5/17 15:08,69
10/5/17 15:08,70
10/5/17 15:08,70
10/5/17 15:08,71
10/5/17 15:08,71
10/5/17 15:08,71
10/5/17 15:08,71
10/5/17 15:08,70
10/5/17 15:08,69
10/5/17 15:08,68
10/5/17 15:08,67
10/5/17 15:08,66
10/5/17 15:08,67
10/5/17 15:08,66
10/5/17 15:08,66
10/5/17 15:08,66
10/5/17 15:08,66
10/5/17 15:08,65
10/5/17 15:08,65
10/5/17 15:08,64
10/5/17 15:08,64
10/5/17 15:08,63
10/5/17 15:09,62
10/5/17 15:09,61
10/5/17 15:09,62
10/5/17 15:09,62
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,63
10/5/17 15:09,64
10/5/17 15:10,64
10/5/17 15:10,64
10/5/17 15:10,64
10/5/17 15:10,64
10/5/17 15:10,64
10/5/17 15:10,64
10/5/17 15:10,65
10/5/17 15:10,65
10/5/17 15:10,65
10/5/17 15:10,65
10/5/17 15:10,65
10/5/17 15:10,65
10/5/17 15:10,66
10/5/17 15:10,66
10/5/17 15:10,67
10/5/17 15:10,67
10/5/17 15:10,68
10/5/17 15:10,68
10/5/17 15:10,67
10/5/17 15:10,66
10/5/17 15:10,65
10/5/17 15:10,66
10/5/17 15:10,65
10/5/17 15:10,65
10/5/17 15:11,65
10/5/17 15:11,65
10/5/17 15:11,64
10/5/17 15:11,63
10/5/17 15:11,63
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,60
10/5/17 15:11,60
10/5/17 15:11,60
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,61
10/5/17 15:11,60
10/5/17 15:11,61
10/5/17 15:11,62
10/5/17 15:11,62
10/5/17 15:11,63
10/5/17 15:11,64
10/5/17 15:11,63
10/5/17 15:12,63
10/5/17 15:12,63
10/5/17 15:12,62
10/5/17 15:12,63
10/5/17 15:12,62
10/5/17 15:12,61
10/5/17 15:12,62
10/5/17 15:12,62
10/5/17 15:12,61
10/5/17 15:12,61
10/5/17 15:12,62
10/5/17 15:12,63
10/5/17 15:12,63
10/5/17 15:12,63
10/5/17 15:12,63
10/5/17 15:12,64
10/5/17 15:12,64
10/5/17 15:12,64
10/5/17 15:12,65
10/5/17 15:12,65
10/5/17 15:12,65
10/5/17 15:12,65
10/5/17 15:12,64
10/5/17 15:12,63
10/5/17 15:12,63
10/5/17 15:13,63
10/5/17 15:13,64
10/5/17 15:13,65
10/5/17 15:13,66
10/5/17 15:13,67
10/5/17 15:13,67
10/5/17 15:13,67
10/5/17 15:13,66
10/5/17 15:13,65
10/5/17 15:13,65
10/5/17 15:13,64
10/5/17 15:13,65
10/5/17 15:13,66
10/5/17 15:13,67
10/5/17 15:13,67
10/5/17 15:13,66
10/5/17 15:13,65
10/5/17 15:13,64
10/5/17 15:13,64
10/5/17 15:13,64
10/5/17 15:13,64
10/5/17 15:13,64
10/5/17 15:13,65
10/5/17 15:13,66
10/5/17 15:13,67
10/5/17 15:13,67
10/5/17 15:13,67
10/5/17 15:13,67
10/5/17 15:14,67
10/5/17 15:14,67
10/5/17 15:14,67
10/5/17 15:14,66
10/5/17 15:14,65
10/5/17 15:14,65
10/5/17 15:14,65
10/5/17 15:14,65
10/5/17 15:14,66
10/5/17 15:14,67
10/5/17 15:14,68
10/5/17 15:14,69
10/5/17 15:14,70
10/5/17 15:14,70
10/5/17 15:14,71
10/5/17 15:14,71
10/5/17 15:14,71
10/5/17 15:14,70
10/5/17 15:14,70
10/5/17 15:14,70
10/5/17 15:14,70
10/5/17 15:14,71
10/5/17 15:14,71
10/5/17 15:14,71
10/5/17 15:14,72
10/5/17 15:15,73
10/5/17 15:15,72
10/5/17 15:15,72
10/5/17 15:15,73
